id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao,tem_comentario,sentimento
4710,4366,115,1875,5,Entrega rápida e produto conforme descrito.,2024-12-23,True,positivo
4711,8888,142,806,3,"Nada de especial, mas funciona.",2023-07-19,True,neutro
4712,4702,172,688,3,"Nada de especial, mas funciona.",2024-02-29,True,neutro
4713,14368,184,2147,1,"Não recomendo, péssima experiência.",2023-06-21,True,negativo
4714,3951,125,270,1,Veio diferente do anunciado.,2024-09-13,True,negativo
4715,12800,70,1692,4,"Qualidade ótima, recomendo.",2024-09-29,True,positivo
4716,3440,123,999,1,Veio diferente do anunciado.,2023-09-12,True,negativo
4717,6806,81,2990,5,"Produto excelente, chegou antes do prazo!",2023-12-04,True,positivo
4718,10546,24,2624,5,,2024-01-08,False,positivo
4719,2639,148,2083,2,Veio diferente do anunciado.,2023-03-28,True,negativo
4720,6327,81,91,5,,2023-06-21,False,positivo
4721,5186,7,1754,3,"Nada de especial, mas funciona.",2023-12-23,True,neutro
4722,6792,182,1376,5,Entrega rápida e produto conforme descrito.,2024-11-02,True,positivo
4723,262,103,2118,4,Muito satisfeito com a compra.,2024-02-03,True,positivo
4724,10168,82,373,4,"Qualidade ótima, recomendo.",2024-02-07,True,positivo
4725,9053,180,19,5,"Qualidade ótima, recomendo.",2023-02-27,True,positivo
4726,11038,158,242,1,Veio diferente do anunciado.,2024-12-25,True,negativo
4727,2079,172,4,4,Superou minhas expectativas!,2023-12-27,True,positivo
4728,12831,37,1449,4,Superou minhas expectativas!,2024-07-24,True,positivo
4729,13224,102,1196,1,Produto veio com defeito.,2023-10-03,True,negativo
4730,8320,48,29,5,"Produto excelente, chegou antes do prazo!",2023-10-08,True,positivo
4731,11104,187,2818,3,,2024-07-16,False,neutro
4732,8860,77,2192,5,"Qualidade ótima, recomendo.",2023-11-04,True,positivo
4733,7751,138,408,1,"Não recomendo, péssima experiência.",2024-12-14,True,negativo
4734,2940,160,2184,5,Muito satisfeito com a compra.,2023-07-11,True,positivo
4735,14802,56,651,4,Muito satisfeito com a compra.,2024-03-31,True,positivo
4736,2500,154,2067,1,Qualidade abaixo do esperado.,2024-10-31,True,negativo
4737,8661,1,1111,1,"Não recomendo, péssima experiência.",2023-01-23,True,negativo
4738,12674,141,2137,2,"Não recomendo, péssima experiência.",2024-11-12,True,negativo
4739,5441,137,2316,5,Entrega rápida e produto conforme descrito.,2023-12-20,True,positivo
4740,6338,77,2743,3,"Produto ok, dentro do esperado.",2024-03-12,True,neutro
4741,1832,129,36,5,Superou minhas expectativas!,2024-07-08,True,positivo
4742,10421,1,675,3,"Produto ok, dentro do esperado.",2024-02-22,True,neutro
4743,2197,43,1755,1,Veio diferente do anunciado.,2023-12-20,True,negativo
4744,11862,162,1237,5,,2023-12-17,False,positivo
4745,13010,186,2385,4,,2024-12-28,False,positivo
4746,12901,163,2845,4,Entrega rápida e produto conforme descrito.,2023-06-22,True,positivo
4747,8296,7,2006,4,,2023-08-15,False,positivo
4748,6330,194,2824,5,Muito satisfeito com a compra.,2024-05-13,True,positivo
4749,7957,13,1146,1,,2023-06-06,False,negativo
4750,1594,80,325,4,Entrega rápida e produto conforme descrito.,2024-01-27,True,positivo
4751,13484,75,1887,5,Muito satisfeito com a compra.,2024-07-31,True,positivo
4752,8572,152,2539,5,Entrega rápida e produto conforme descrito.,2023-11-23,True,positivo
4753,14789,116,1748,2,Qualidade abaixo do esperado.,2023-12-22,True,negativo
4754,4195,107,65,5,,2023-05-14,False,positivo
4755,8251,20,439,4,Muito satisfeito com a compra.,2024-10-04,True,positivo
4756,11855,179,1824,4,"Qualidade ótima, recomendo.",2024-02-20,True,positivo
4757,12128,42,898,5,"Qualidade ótima, recomendo.",2024-05-16,True,positivo
4758,1079,178,1210,4,Muito satisfeito com a compra.,2023-06-04,True,positivo
4759,11467,167,2371,1,Veio diferente do anunciado.,2023-09-16,True,negativo
4760,11262,91,715,5,Entrega rápida e produto conforme descrito.,2024-01-18,True,positivo
4761,9283,198,1364,5,Muito satisfeito com a compra.,2024-12-17,True,positivo
4762,4083,8,2310,3,"Nada de especial, mas funciona.",2024-12-31,True,neutro
4763,8926,115,609,5,Superou minhas expectativas!,2023-11-25,True,positivo
4764,6997,90,1380,5,"Produto excelente, chegou antes do prazo!",2023-12-21,True,positivo
4765,4771,171,2837,1,Qualidade abaixo do esperado.,2023-12-27,True,negativo
4766,4442,20,1212,4,,2024-07-15,False,positivo
4767,5154,80,1984,4,,2024-06-03,False,positivo
4768,13241,102,2746,2,"Não recomendo, péssima experiência.",2023-06-19,True,negativo
4769,7604,186,993,1,"Não recomendo, péssima experiência.",2024-09-25,True,negativo
4770,13781,180,431,2,"Não recomendo, péssima experiência.",2023-03-27,True,negativo
4771,13155,180,783,3,,2023-11-27,False,neutro
4772,11850,150,722,5,"Produto excelente, chegou antes do prazo!",2024-08-24,True,positivo
4773,9880,107,1070,4,,2024-08-11,False,positivo
4774,6419,59,1551,5,Superou minhas expectativas!,2024-07-20,True,positivo
4775,13351,42,1780,2,"Não recomendo, péssima experiência.",2024-02-02,True,negativo
4776,8684,55,2611,4,Muito satisfeito com a compra.,2024-11-26,True,positivo
4777,13134,144,240,3,,2024-01-02,False,neutro
4778,11016,23,1035,3,"Nada de especial, mas funciona.",2023-06-08,True,neutro
4779,14379,152,411,4,Entrega rápida e produto conforme descrito.,2024-04-12,True,positivo
4780,9706,58,1866,5,,2024-01-19,False,positivo
4781,13268,35,2065,2,Produto veio com defeito.,2023-10-06,True,negativo
4782,4027,33,2269,3,,2023-11-26,False,neutro
4783,11621,63,472,3,"Nada de especial, mas funciona.",2023-02-05,True,neutro
4784,3696,104,1130,1,Demorou muito para chegar.,2024-09-24,True,negativo
4785,13184,30,2928,5,,2024-12-30,False,positivo
4786,2642,166,1227,5,Entrega rápida e produto conforme descrito.,2024-10-03,True,positivo
4787,7370,136,683,2,Demorou muito para chegar.,2023-12-29,True,negativo
4788,7237,30,27,5,,2024-11-21,False,positivo
4789,8878,199,23,5,,2023-11-16,False,positivo
4790,935,99,1859,5,Superou minhas expectativas!,2024-01-06,True,positivo
4791,13103,86,1759,5,,2024-12-05,False,positivo
4792,7519,107,1551,4,"Produto excelente, chegou antes do prazo!",2024-08-28,True,positivo
4793,9044,16,865,5,Muito satisfeito com a compra.,2023-11-12,True,positivo
4794,11646,140,1445,5,Muito satisfeito com a compra.,2023-04-04,True,positivo
4795,9986,135,1277,4,Entrega rápida e produto conforme descrito.,2023-02-16,True,positivo
4796,10045,104,1621,5,"Produto excelente, chegou antes do prazo!",2024-07-09,True,positivo
4797,142,146,2379,5,Superou minhas expectativas!,2023-09-07,True,positivo
4798,8284,97,683,4,Superou minhas expectativas!,2023-06-10,True,positivo
4799,1841,169,637,3,"Entrega no prazo, produto regular.",2023-10-24,True,neutro
4800,7831,27,1539,5,Entrega rápida e produto conforme descrito.,2023-09-09,True,positivo
4801,5373,200,1756,1,"Não recomendo, péssima experiência.",2023-11-18,True,negativo
4802,215,124,883,5,,2024-08-30,False,positivo
4803,6782,104,975,5,Entrega rápida e produto conforme descrito.,2024-05-01,True,positivo
4804,7197,50,2160,5,Entrega rápida e produto conforme descrito.,2023-04-11,True,positivo
4805,9394,152,297,2,"Não recomendo, péssima experiência.",2023-12-12,True,negativo
4806,13787,81,2025,5,"Qualidade ótima, recomendo.",2023-04-23,True,positivo
4807,8378,146,685,3,,2024-12-12,False,neutro
4808,12347,101,1315,1,Qualidade abaixo do esperado.,2024-07-06,True,negativo
4809,13412,175,2785,4,Superou minhas expectativas!,2023-10-13,True,positivo
4810,8869,37,2341,1,Produto veio com defeito.,2024-05-17,True,negativo
4811,6688,48,2236,5,"Qualidade ótima, recomendo.",2023-12-22,True,positivo
4812,338,89,1803,3,"Entrega no prazo, produto regular.",2024-06-20,True,neutro
4813,4717,184,2459,5,"Qualidade ótima, recomendo.",2024-08-31,True,positivo
4814,12220,15,1493,5,Superou minhas expectativas!,2023-04-25,True,positivo
4815,7016,182,1009,3,"Produto ok, dentro do esperado.",2023-11-18,True,neutro
4816,14765,34,862,5,"Qualidade ótima, recomendo.",2024-10-03,True,positivo
4817,14972,59,752,5,,2024-10-20,False,positivo
4818,5853,143,281,5,"Qualidade ótima, recomendo.",2024-07-14,True,positivo
4819,7528,172,2656,4,Superou minhas expectativas!,2023-12-11,True,positivo
4820,7966,89,482,2,Qualidade abaixo do esperado.,2023-12-17,True,negativo
4821,10392,143,1614,5,"Qualidade ótima, recomendo.",2024-02-15,True,positivo
4822,3229,140,1583,5,Entrega rápida e produto conforme descrito.,2023-04-07,True,positivo
4823,3967,174,2164,4,"Produto excelente, chegou antes do prazo!",2024-03-20,True,positivo
4824,8872,94,521,3,"Nada de especial, mas funciona.",2024-11-16,True,neutro
4825,12130,10,2014,2,Qualidade abaixo do esperado.,2024-04-03,True,negativo
4826,12857,192,71,2,Produto veio com defeito.,2024-01-20,True,negativo
4827,14291,55,2359,2,Qualidade abaixo do esperado.,2023-05-25,True,negativo
4828,11066,89,2935,5,"Produto excelente, chegou antes do prazo!",2023-07-30,True,positivo
4829,3761,4,1541,5,Muito satisfeito com a compra.,2023-06-25,True,positivo
4830,3311,168,1508,4,Muito satisfeito com a compra.,2024-03-16,True,positivo
4831,9351,114,1737,3,"Nada de especial, mas funciona.",2023-11-29,True,neutro
4832,6944,79,1674,2,Produto veio com defeito.,2023-12-15,True,negativo
4833,5205,90,2828,4,Muito satisfeito com a compra.,2024-11-11,True,positivo
4834,11599,110,2055,4,Entrega rápida e produto conforme descrito.,2024-02-21,True,positivo
4835,4727,94,2460,3,,2024-11-15,False,neutro
4836,13033,118,1054,3,"Nada de especial, mas funciona.",2023-05-01,True,neutro
4837,6843,156,2464,3,"Entrega no prazo, produto regular.",2024-06-04,True,neutro
4838,5469,143,1786,1,"Não recomendo, péssima experiência.",2024-02-01,True,negativo
4839,5171,11,1113,5,Entrega rápida e produto conforme descrito.,2023-11-27,True,positivo
4840,8267,60,1523,2,Qualidade abaixo do esperado.,2023-02-21,True,negativo
4841,2618,189,1416,4,,2024-11-12,False,positivo
4842,14538,32,2621,5,Muito satisfeito com a compra.,2024-12-13,True,positivo
4843,9398,44,1211,5,"Produto excelente, chegou antes do prazo!",2024-10-13,True,positivo
4844,13744,145,328,2,Veio diferente do anunciado.,2023-05-02,True,negativo
4845,481,123,1306,4,"Produto excelente, chegou antes do prazo!",2024-05-28,True,positivo
4846,5176,81,2448,5,Muito satisfeito com a compra.,2023-11-03,True,positivo
4847,3068,139,542,5,Entrega rápida e produto conforme descrito.,2024-01-17,True,positivo
4848,8611,97,1488,4,Entrega rápida e produto conforme descrito.,2023-09-10,True,positivo
4849,6961,49,328,4,Muito satisfeito com a compra.,2023-07-16,True,positivo
4850,3301,94,463,5,"Qualidade ótima, recomendo.",2023-08-05,True,positivo
4851,3791,8,1314,3,"Produto ok, dentro do esperado.",2024-08-20,True,neutro
4852,10047,2,2869,2,Qualidade abaixo do esperado.,2024-07-24,True,negativo
4853,12225,39,1309,5,Entrega rápida e produto conforme descrito.,2023-01-14,True,positivo
4854,9297,190,734,5,Muito satisfeito com a compra.,2024-01-01,True,positivo
4855,8090,15,1208,4,,2023-11-02,False,positivo
4856,10981,43,2501,2,"Não recomendo, péssima experiência.",2024-05-27,True,negativo
4857,11525,51,625,4,"Produto excelente, chegou antes do prazo!",2023-12-11,True,positivo
4858,6193,150,864,4,"Qualidade ótima, recomendo.",2024-05-14,True,positivo
4859,10581,141,1804,4,,2024-05-16,False,positivo
4860,12545,199,459,4,Superou minhas expectativas!,2024-11-12,True,positivo
4861,6536,192,2585,5,Superou minhas expectativas!,2023-07-18,True,positivo
4862,432,80,920,5,"Produto excelente, chegou antes do prazo!",2023-09-19,True,positivo
4863,449,161,2832,1,Qualidade abaixo do esperado.,2023-04-29,True,negativo
4864,5687,106,2948,1,Qualidade abaixo do esperado.,2023-09-08,True,negativo
4865,5730,105,247,5,Entrega rápida e produto conforme descrito.,2023-06-21,True,positivo
4866,8671,104,529,4,Entrega rápida e produto conforme descrito.,2024-09-24,True,positivo
4867,9232,11,1523,4,"Produto excelente, chegou antes do prazo!",2023-12-17,True,positivo
4868,5257,191,127,2,Qualidade abaixo do esperado.,2023-08-19,True,negativo
4869,7426,98,1821,3,"Entrega no prazo, produto regular.",2023-03-09,True,neutro
4870,12612,130,994,5,Muito satisfeito com a compra.,2023-12-30,True,positivo
4871,3382,55,2646,4,"Qualidade ótima, recomendo.",2023-12-26,True,positivo
4872,8987,117,78,5,Entrega rápida e produto conforme descrito.,2024-07-24,True,positivo
4873,3156,122,440,5,Muito satisfeito com a compra.,2024-01-25,True,positivo
4874,6277,54,2878,5,"Produto excelente, chegou antes do prazo!",2023-03-05,True,positivo
4875,14460,106,1534,5,Muito satisfeito com a compra.,2023-06-27,True,positivo
4876,6195,133,1915,5,"Produto excelente, chegou antes do prazo!",2023-07-26,True,positivo
4877,6673,62,2490,1,Veio diferente do anunciado.,2024-11-19,True,negativo
4878,9180,133,185,3,,2024-01-26,False,neutro
4879,3683,165,1223,4,,2023-08-26,False,positivo
4880,14129,25,341,4,"Produto excelente, chegou antes do prazo!",2023-02-18,True,positivo
4881,9069,107,2755,4,Entrega rápida e produto conforme descrito.,2024-08-02,True,positivo
4882,14777,121,526,3,"Nada de especial, mas funciona.",2023-10-08,True,neutro
4883,8870,25,2593,4,Entrega rápida e produto conforme descrito.,2023-06-23,True,positivo
4884,14816,43,1329,2,Qualidade abaixo do esperado.,2024-10-17,True,negativo
4885,4336,110,1418,5,"Qualidade ótima, recomendo.",2024-08-12,True,positivo
4886,1860,185,1276,5,Superou minhas expectativas!,2023-04-19,True,positivo
4887,8365,14,1373,5,Entrega rápida e produto conforme descrito.,2023-05-19,True,positivo
4888,14707,162,2951,5,Entrega rápida e produto conforme descrito.,2023-12-25,True,positivo
4889,11248,33,2858,4,,2023-11-17,False,positivo
4890,7563,26,1776,1,,2023-12-09,False,negativo
4891,10272,189,669,5,,2024-03-22,False,positivo
4892,12694,95,321,3,"Nada de especial, mas funciona.",2024-07-23,True,neutro
4893,14195,157,43,4,,2023-03-05,False,positivo
4894,10375,130,1962,3,,2023-04-11,False,neutro
4895,14923,177,2304,4,Muito satisfeito com a compra.,2024-11-20,True,positivo
4896,4041,183,448,1,Demorou muito para chegar.,2023-02-28,True,negativo
4897,14327,11,2383,5,"Produto excelente, chegou antes do prazo!",2023-12-30,True,positivo
4898,7004,62,2260,3,"Nada de especial, mas funciona.",2024-07-19,True,neutro
4899,793,83,2943,4,"Produto excelente, chegou antes do prazo!",2023-09-07,True,positivo
4900,3429,39,2830,5,"Produto excelente, chegou antes do prazo!",2024-03-17,True,positivo
4901,11539,175,2225,5,Entrega rápida e produto conforme descrito.,2023-09-26,True,positivo
4902,5564,179,2382,5,Superou minhas expectativas!,2023-08-20,True,positivo
4903,9626,156,523,2,Produto veio com defeito.,2024-05-12,True,negativo
4904,6208,148,1803,5,Superou minhas expectativas!,2023-11-11,True,positivo
4905,9895,131,115,5,Superou minhas expectativas!,2023-06-16,True,positivo
4906,4775,75,1235,5,"Produto excelente, chegou antes do prazo!",2023-11-13,True,positivo
4907,10391,78,2025,5,Entrega rápida e produto conforme descrito.,2023-12-27,True,positivo
4908,11313,32,863,1,,2023-06-07,False,negativo
4909,12790,101,597,1,Produto veio com defeito.,2024-12-19,True,negativo
4910,6110,53,2916,5,Entrega rápida e produto conforme descrito.,2024-09-30,True,positivo
4911,8302,147,2216,3,"Produto ok, dentro do esperado.",2023-05-04,True,neutro
4912,14122,78,248,4,,2023-03-05,False,positivo
4913,4880,189,1271,2,,2024-02-29,False,negativo
4914,38,108,2633,5,Superou minhas expectativas!,2023-05-31,True,positivo
4915,7012,33,2628,4,Entrega rápida e produto conforme descrito.,2024-05-29,True,positivo
4916,9754,160,1083,5,Muito satisfeito com a compra.,2023-04-07,True,positivo
4917,5404,143,2698,1,Qualidade abaixo do esperado.,2024-10-06,True,negativo
4918,193,59,640,3,"Entrega no prazo, produto regular.",2023-11-17,True,neutro
4919,894,77,401,3,,2024-12-27,False,neutro
4920,9841,24,1365,5,,2024-05-27,False,positivo
4921,79,159,1236,2,,2024-01-02,False,negativo
4922,7953,9,2678,4,Entrega rápida e produto conforme descrito.,2023-12-01,True,positivo
4923,12630,124,1723,1,Veio diferente do anunciado.,2024-12-19,True,negativo
4924,13176,2,2064,4,"Produto excelente, chegou antes do prazo!",2023-05-15,True,positivo
4925,6405,106,2942,4,Superou minhas expectativas!,2023-12-20,True,positivo
4926,4746,111,2869,5,"Produto excelente, chegou antes do prazo!",2023-12-11,True,positivo
4927,8400,171,2578,3,,2024-06-23,False,neutro
4928,3419,11,1828,5,,2024-01-02,False,positivo
4929,7646,75,2441,5,,2024-08-17,False,positivo
4930,2566,161,2362,1,,2024-01-18,False,negativo
4931,6677,127,2588,5,"Qualidade ótima, recomendo.",2024-07-04,True,positivo
4932,10588,166,1550,3,,2023-04-20,False,neutro
4933,6478,171,1582,5,,2023-11-04,False,positivo
4934,3291,25,769,5,"Produto excelente, chegou antes do prazo!",2024-01-31,True,positivo
4935,4413,126,1758,5,,2024-08-14,False,positivo
4936,6522,1,2614,1,Qualidade abaixo do esperado.,2023-10-09,True,negativo
4937,8862,3,1962,5,,2023-12-01,False,positivo
4938,1620,22,2899,5,"Qualidade ótima, recomendo.",2024-10-05,True,positivo
4939,6506,133,1704,2,Produto veio com defeito.,2024-08-24,True,negativo
4940,309,3,2245,4,Muito satisfeito com a compra.,2024-08-27,True,positivo
4941,14153,172,2637,2,Veio diferente do anunciado.,2023-03-03,True,negativo
4942,2774,120,2504,5,"Produto excelente, chegou antes do prazo!",2024-05-07,True,positivo
4943,1307,63,957,5,"Qualidade ótima, recomendo.",2023-02-07,True,positivo
4944,11906,64,253,5,Entrega rápida e produto conforme descrito.,2023-06-29,True,positivo
4945,10690,85,1093,4,,2024-02-28,False,positivo
4946,5042,56,2857,5,Superou minhas expectativas!,2024-10-01,True,positivo
4947,4401,76,1148,4,Entrega rápida e produto conforme descrito.,2023-09-23,True,positivo
4948,4589,52,2120,3,"Nada de especial, mas funciona.",2024-12-14,True,neutro
4949,1366,129,712,4,"Produto excelente, chegou antes do prazo!",2024-11-25,True,positivo
4950,1628,18,1239,4,"Qualidade ótima, recomendo.",2024-09-11,True,positivo
4951,9050,95,1169,1,Produto veio com defeito.,2023-02-24,True,negativo
4952,4688,123,2250,3,"Nada de especial, mas funciona.",2024-06-19,True,neutro
4953,10444,52,2429,4,,2024-12-16,False,positivo
4954,11289,60,1664,2,Veio diferente do anunciado.,2023-03-25,True,negativo
4955,11810,145,344,2,,2024-05-09,False,negativo
4956,11096,126,1864,4,Entrega rápida e produto conforme descrito.,2024-12-29,True,positivo
4957,12802,146,1378,2,"Não recomendo, péssima experiência.",2023-04-24,True,negativo
4958,830,68,1635,5,Muito satisfeito com a compra.,2024-10-05,True,positivo
4959,9628,151,2251,3,"Entrega no prazo, produto regular.",2024-07-09,True,neutro
4960,4978,124,1065,4,Entrega rápida e produto conforme descrito.,2024-12-22,True,positivo
4961,5127,170,420,4,"Produto excelente, chegou antes do prazo!",2024-06-05,True,positivo
4962,13174,5,1173,2,Qualidade abaixo do esperado.,2023-09-22,True,negativo
4963,6198,153,1393,3,"Entrega no prazo, produto regular.",2024-05-23,True,neutro
4964,7938,33,2953,5,,2024-01-10,False,positivo
4965,4755,18,1447,3,,2023-04-27,False,neutro
4966,14703,147,600,4,Muito satisfeito com a compra.,2023-02-28,True,positivo
4967,11487,45,1578,3,"Produto ok, dentro do esperado.",2023-10-22,True,neutro
4968,13052,42,81,5,Superou minhas expectativas!,2024-01-24,True,positivo
4969,12394,122,2244,2,"Não recomendo, péssima experiência.",2023-09-18,True,negativo
4970,13423,150,1171,5,"Qualidade ótima, recomendo.",2024-04-01,True,positivo
4971,3548,143,2853,4,,2024-05-27,False,positivo
4972,4051,103,357,4,"Qualidade ótima, recomendo.",2023-03-12,True,positivo
4973,12224,135,2090,1,Produto veio com defeito.,2023-04-21,True,negativo
4974,10619,53,1292,3,,2024-08-26,False,neutro
4975,520,49,2955,4,,2023-06-25,False,positivo
4976,2491,139,2733,5,"Produto excelente, chegou antes do prazo!",2023-07-02,True,positivo
4977,13438,117,2186,2,Produto veio com defeito.,2024-12-17,True,negativo
4978,4729,175,2149,4,Entrega rápida e produto conforme descrito.,2023-07-29,True,positivo
4979,4745,30,782,5,"Qualidade ótima, recomendo.",2023-04-23,True,positivo
4980,9421,69,1631,3,"Produto ok, dentro do esperado.",2024-05-14,True,neutro
4981,2264,99,2356,4,"Produto excelente, chegou antes do prazo!",2024-05-13,True,positivo
4982,2383,121,207,4,Muito satisfeito com a compra.,2024-02-05,True,positivo
4983,13518,59,2914,4,"Qualidade ótima, recomendo.",2023-11-04,True,positivo
4984,4701,127,144,1,Demorou muito para chegar.,2023-02-02,True,negativo
4985,534,35,1142,3,,2024-08-22,False,neutro
4986,9459,164,227,5,,2023-05-18,False,positivo
4987,14257,159,2739,2,Demorou muito para chegar.,2024-07-11,True,negativo
4988,1098,152,1239,5,"Qualidade ótima, recomendo.",2024-10-08,True,positivo
4989,13350,117,2673,3,"Nada de especial, mas funciona.",2024-12-10,True,neutro
4990,1089,102,227,3,"Nada de especial, mas funciona.",2024-12-17,True,neutro
4991,5705,157,2918,4,Entrega rápida e produto conforme descrito.,2024-01-15,True,positivo
4992,347,156,626,5,Superou minhas expectativas!,2024-05-24,True,positivo
4993,13379,141,1228,4,,2023-12-26,False,positivo
4994,11293,43,913,4,Muito satisfeito com a compra.,2024-08-26,True,positivo
4995,12565,113,1271,5,Muito satisfeito com a compra.,2023-11-26,True,positivo
4996,14611,197,2725,4,,2024-11-12,False,positivo
4997,11780,155,290,1,Qualidade abaixo do esperado.,2024-02-03,True,negativo
4998,7300,112,985,4,Entrega rápida e produto conforme descrito.,2023-11-25,True,positivo
4999,5253,78,2413,3,"Entrega no prazo, produto regular.",2024-07-28,True,neutro
5000,12803,51,1248,5,Muito satisfeito com a compra.,2023-05-02,True,positivo
5001,1646,107,761,2,Demorou muito para chegar.,2024-12-31,True,negativo
5002,14999,36,982,5,,2024-06-26,False,positivo
5003,5784,37,394,5,Entrega rápida e produto conforme descrito.,2024-07-27,True,positivo
5004,13870,44,153,3,,2023-08-17,False,neutro
5005,4812,98,1405,5,,2024-08-30,False,positivo
5006,12458,146,72,4,Muito satisfeito com a compra.,2024-03-03,True,positivo
5007,4036,170,1477,5,"Qualidade ótima, recomendo.",2024-02-09,True,positivo
5008,6486,176,1010,4,,2023-11-27,False,positivo
5009,9791,162,2523,5,"Qualidade ótima, recomendo.",2023-12-17,True,positivo
5010,8455,44,638,3,"Entrega no prazo, produto regular.",2023-12-08,True,neutro
5011,14649,153,521,5,Superou minhas expectativas!,2023-09-26,True,positivo
5012,5938,189,1265,4,"Qualidade ótima, recomendo.",2023-10-21,True,positivo
5013,11684,72,1893,5,"Produto excelente, chegou antes do prazo!",2023-07-09,True,positivo
5014,5793,180,1702,3,"Nada de especial, mas funciona.",2023-07-02,True,neutro
5015,617,54,1806,3,"Entrega no prazo, produto regular.",2023-12-03,True,neutro
5016,14768,191,1013,5,Muito satisfeito com a compra.,2024-12-08,True,positivo
5017,12570,75,2131,4,Entrega rápida e produto conforme descrito.,2024-12-03,True,positivo
5018,10150,32,318,2,Qualidade abaixo do esperado.,2024-03-22,True,negativo
5019,3283,85,2436,3,"Nada de especial, mas funciona.",2023-10-25,True,neutro
5020,10623,80,2815,2,,2024-01-06,False,negativo
5021,4000,163,1531,4,"Produto excelente, chegou antes do prazo!",2024-04-14,True,positivo
5022,4622,77,40,5,"Qualidade ótima, recomendo.",2023-09-07,True,positivo
5023,10019,141,480,2,"Não recomendo, péssima experiência.",2023-11-19,True,negativo
5024,14895,63,279,5,Entrega rápida e produto conforme descrito.,2024-06-30,True,positivo
5025,8189,38,2453,5,"Produto excelente, chegou antes do prazo!",2023-05-24,True,positivo
5026,10025,146,1193,4,Superou minhas expectativas!,2023-05-21,True,positivo
5027,1141,38,839,2,Veio diferente do anunciado.,2024-05-20,True,negativo
5028,6246,24,1108,2,Produto veio com defeito.,2023-05-29,True,negativo
5029,376,190,560,5,,2023-05-03,False,positivo
5030,14150,68,609,3,,2024-06-10,False,neutro
5031,10960,191,971,1,Qualidade abaixo do esperado.,2023-09-11,True,negativo
5032,2228,74,1280,5,Superou minhas expectativas!,2023-03-08,True,positivo
5033,4807,73,1388,3,"Nada de especial, mas funciona.",2024-11-14,True,neutro
5034,2363,157,471,4,"Produto excelente, chegou antes do prazo!",2024-02-08,True,positivo
5035,5958,117,702,5,"Produto excelente, chegou antes do prazo!",2023-11-29,True,positivo
5036,12434,16,2200,5,"Produto excelente, chegou antes do prazo!",2023-06-07,True,positivo
5037,5738,67,210,1,Produto veio com defeito.,2024-02-11,True,negativo
5038,5104,76,293,4,"Produto excelente, chegou antes do prazo!",2023-03-27,True,positivo
5039,11328,101,846,3,"Nada de especial, mas funciona.",2023-12-18,True,neutro
5040,5158,140,2386,4,Superou minhas expectativas!,2023-12-06,True,positivo
5041,6729,174,834,2,,2024-03-04,False,negativo
5042,9710,175,168,5,Superou minhas expectativas!,2024-09-09,True,positivo
5043,4130,185,1916,5,"Qualidade ótima, recomendo.",2024-02-12,True,positivo
5044,6225,95,2085,3,"Entrega no prazo, produto regular.",2024-10-14,True,neutro
5045,11638,43,704,3,"Nada de especial, mas funciona.",2024-09-15,True,neutro
5046,3423,125,2194,5,"Produto excelente, chegou antes do prazo!",2023-11-21,True,positivo
5047,6400,65,836,3,,2024-04-13,False,neutro
5048,6139,135,772,1,Veio diferente do anunciado.,2023-11-25,True,negativo
5049,2482,101,430,5,"Qualidade ótima, recomendo.",2024-04-05,True,positivo
5050,725,90,2710,4,"Produto excelente, chegou antes do prazo!",2024-10-02,True,positivo
5051,5411,82,1648,4,"Produto excelente, chegou antes do prazo!",2023-11-09,True,positivo
5052,2105,112,592,5,Superou minhas expectativas!,2024-09-13,True,positivo
5053,10253,101,2903,4,Muito satisfeito com a compra.,2023-03-05,True,positivo
5054,10680,148,2287,4,Superou minhas expectativas!,2024-06-29,True,positivo
5055,12862,17,1537,1,Qualidade abaixo do esperado.,2024-12-31,True,negativo
5056,2783,161,2214,1,Produto veio com defeito.,2023-05-06,True,negativo
5057,10662,64,1789,3,,2023-12-31,False,neutro
5058,5886,98,101,5,Muito satisfeito com a compra.,2024-12-06,True,positivo
5059,2880,193,488,4,,2024-05-14,False,positivo
5060,159,41,2326,4,"Qualidade ótima, recomendo.",2023-12-26,True,positivo
5061,12061,40,1304,1,,2023-07-11,False,negativo
5062,6239,184,416,3,,2024-12-17,False,neutro
5063,4783,49,794,5,,2023-12-25,False,positivo
5064,12014,130,407,4,"Qualidade ótima, recomendo.",2024-02-24,True,positivo
5065,4950,42,852,5,Entrega rápida e produto conforme descrito.,2024-11-21,True,positivo
5066,9178,90,1921,3,,2023-03-15,False,neutro
5067,2704,32,1362,1,Veio diferente do anunciado.,2023-12-19,True,negativo
5068,6537,87,1683,4,"Produto excelente, chegou antes do prazo!",2023-12-15,True,positivo
5069,822,8,2168,4,Superou minhas expectativas!,2023-11-16,True,positivo
5070,12082,66,2557,5,,2024-12-25,False,positivo
5071,10627,19,1050,5,Muito satisfeito com a compra.,2024-12-19,True,positivo
5072,10624,176,2314,5,,2024-10-10,False,positivo
5073,13523,184,2915,3,,2024-03-12,False,neutro
5074,7886,3,783,5,,2024-10-25,False,positivo
5075,12928,62,1446,1,"Não recomendo, péssima experiência.",2023-04-21,True,negativo
5076,12917,91,903,5,Muito satisfeito com a compra.,2023-05-01,True,positivo
